session_date,user_id,visits,pageviews,transactions,revenue,device,country
2016-09-02,1642146117947074545,1,7,,,desktop,Poland
2016-09-02,8276782447696230948,1,9,,,desktop,United States
2016-09-02,6495012494710721260,1,8,,,desktop,United States
2016-09-02,3226505623647101975,1,10,,,desktop,United States
2016-09-02,3783335588540196892,1,7,,,desktop,Ethiopia
2016-09-02,9520042062020210588,1,11,,,mobile,Canada
2016-09-02,2758370986982053586,1,13,,,desktop,United States
2016-09-02,3783679282482844975,1,14,,,tablet,United States
2016-09-02,1776658355119092313,1,16,1,402.73,desktop,United States
2016-09-28,1063651652107093288,1,15,,,desktop,United States
2016-09-28,27819532062608348,1,23,,,desktop,United States
2016-09-28,526145197292765731,1,33,1,132.97,desktop,United States
2016-09-28,4649561956487934937,1,41,,,desktop,United States
2016-09-28,8584503439228252728,1,85,,,desktop,Hong Kong
2016-09-28,8371685331655864290,1,3,,,desktop,Mexico
2016-09-28,5571672697853301682,1,3,,,desktop,Belgium
2016-09-28,0564085543978254828,1,6,,,desktop,Canada
2016-09-28,3230306601269237505,1,8,,,mobile,United States
2016-09-28,1765519541268420983,1,14,,,mobile,United States
2016-09-28,701222582271298346,1,3,,,desktop,United States
2016-09-28,7441912297869875552,1,1,,,desktop,United States
2016-09-28,28066657481563480,1,1,,,desktop,Canada
2016-09-28,2556398004006980345,1,1,,,desktop,United States
2016-09-28,2569523320164457887,1,1,,,desktop,Ireland
2016-09-28,3891595298844536550,1,1,,,mobile,India
2016-09-28,6642957375247824122,1,1,,,desktop,Japan
2016-09-28,0103231521198550926,1,1,,,desktop,Poland
2016-09-28,8268846909894011488,1,1,,,desktop,Romania
2016-09-28,6792174654467717258,1,1,,,desktop,Indonesia
2016-09-28,4983871443959960344,1,1,,,desktop,Greece
2016-09-28,2983608682537403853,1,1,,,desktop,India
2016-09-28,0952480520899051870,1,1,,,desktop,India
2016-09-28,1141984420214566810,1,1,,,desktop,Turkey
2016-09-28,5304168647055700412,1,1,,,desktop,Brazil
2016-09-28,5750797677806987897,1,1,,,desktop,Brazil
2016-09-28,5130456895814133350,1,1,,,mobile,Japan
2016-09-28,7359294038168805559,1,1,,,mobile,United States
2016-09-28,2116849196312352289,1,1,,,mobile,Taiwan
2016-09-28,4441843681350840493,1,2,,,desktop,Spain
2016-09-28,9111516352764311970,1,2,,,mobile,Spain
2016-09-28,9820308999320215242,1,2,,,desktop,Mexico
2016-09-28,0192107433912536614,1,5,,,mobile,Austria
2016-09-28,9471233281786880311,1,5,,,desktop,United States
2016-09-28,2468209534604789993,1,5,,,mobile,Israel
2016-09-28,7945309015814880728,1,3,,,desktop,United States
2016-09-28,6230947604231386101,1,1,,,desktop,Taiwan
2016-09-28,1572501229458320133,1,1,,,desktop,United States
2016-09-28,9502946836593161990,1,1,,,desktop,Pakistan
